journal_entry_id,fund_code,entry_date,entry_type,reference_number,description,account_code,account_name,debit_amount,credit_amount,currency_code,fx_rate,fx_rate_as_of,fx_rate_source,non_cash,source_document,created_by,created_date,last_modified_date
ACC-JE-6568,ADMIN-FUND-005,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-4045,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Christopher Wu,2023-03-31,2023-03-31
ACC-JE-6569,ADMIN-FUND-005,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-4046,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Jennifer Villarreal,2023-06-29,2023-06-29
ACC-JE-6570,ADMIN-FUND-005,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-4047,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Mary Powell,2023-09-28,2023-09-28
ACC-JE-6571,ADMIN-FUND-005,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-4048,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Tina Lee,2023-12-29,2023-12-29
ACC-JE-6572,ADMIN-FUND-005,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-4049,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Gary Thompson,2024-03-30,2024-03-30
ACC-JE-6573,ADMIN-FUND-005,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-4050,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Deborah Taylor,2024-06-29,2024-06-29
ACC-JE-6574,ADMIN-FUND-005,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-4051,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Michael Williamson,2024-09-28,2024-09-28
ACC-JE-6575,ADMIN-FUND-005,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-4052,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Douglas Salazar,2024-12-29,2024-12-29
ACC-JE-6576,ADMIN-FUND-005,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-4053,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Joseph Jefferson MD,2025-03-31,2025-03-31
ACC-JE-6577,ADMIN-FUND-005,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-4054,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Joshua Boone,2025-06-29,2025-06-29
ACC-JE-6578,ADMIN-FUND-005,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-4055,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Daniel Prince,2025-09-28,2025-09-28
ACC-JE-6579,ADMIN-FUND-005,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-4056,Management fee,5100,Management Fees,302960.99,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Justin Brown MD,2025-11-22,2025-11-22
ACC-JE-6580,ADMIN-FUND-005,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-4057,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Sherry Meyer,2020-03-30,2020-03-30
ACC-JE-6581,ADMIN-FUND-005,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-4058,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Jason Erickson,2020-06-29,2020-06-29
ACC-JE-6582,ADMIN-FUND-005,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-4059,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,John Collins,2020-09-28,2020-09-28
ACC-JE-6583,ADMIN-FUND-005,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-4060,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Mason Smith,2020-12-29,2020-12-29
ACC-JE-6584,ADMIN-FUND-005,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-4061,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Laura Smith,2021-03-31,2021-03-31
ACC-JE-6585,ADMIN-FUND-005,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-4062,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Katrina Pitts,2021-06-29,2021-06-29
ACC-JE-6586,ADMIN-FUND-005,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-4063,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Deborah Jones,2021-09-28,2021-09-28
ACC-JE-6587,ADMIN-FUND-005,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-4064,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Anna Myers,2021-12-29,2021-12-29
ACC-JE-6588,ADMIN-FUND-005,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-4065,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Erika Paul,2022-03-31,2022-03-31
ACC-JE-6589,ADMIN-FUND-005,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-4066,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Jonathan Ray,2022-06-29,2022-06-29
ACC-JE-6590,ADMIN-FUND-005,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-4067,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Richard Jones,2022-09-28,2022-09-28
ACC-JE-6591,ADMIN-FUND-005,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-4068,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Christine Alexander MD,2022-12-29,2022-12-29
ACC-JE-6592,ADMIN-FUND-005,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-4069,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Maureen Hampton DVM,2023-03-31,2023-03-31
ACC-JE-6593,ADMIN-FUND-005,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-4070,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,John Patel,2023-06-29,2023-06-29
ACC-JE-6594,ADMIN-FUND-005,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-4071,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Paul Nelson,2023-09-28,2023-09-28
ACC-JE-6595,ADMIN-FUND-005,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-4072,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Charles Anderson,2023-12-29,2023-12-29
ACC-JE-6596,ADMIN-FUND-005,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-4073,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Sheri Jones,2024-03-30,2024-03-30
ACC-JE-6597,ADMIN-FUND-005,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-4074,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Christina Lane,2024-06-29,2024-06-29
ACC-JE-6598,ADMIN-FUND-005,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-4075,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Christine Park MD,2024-09-28,2024-09-28
ACC-JE-6599,ADMIN-FUND-005,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-4076,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Karen Robinson,2024-12-29,2024-12-29
ACC-JE-6600,ADMIN-FUND-005,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-4077,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Richard Stewart,2025-03-31,2025-03-31
ACC-JE-6601,ADMIN-FUND-005,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-4078,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Christopher Jensen,2025-06-29,2025-06-29
ACC-JE-6602,ADMIN-FUND-005,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-4079,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,Brandon Williams,2025-09-28,2025-09-28
ACC-JE-6603,ADMIN-FUND-005,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-4080,Management fee,5100,Management Fees,300674.1,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Kathleen Dominguez,2025-11-22,2025-11-22
ACC-JE-6604,ADMIN-FUND-005,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-4081,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Ryan Torres,2020-03-30,2020-03-30
ACC-JE-6605,ADMIN-FUND-005,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-4082,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Jennifer Watkins,2020-06-29,2020-06-29
ACC-JE-6606,ADMIN-FUND-005,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-4083,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Michael Clark,2020-09-28,2020-09-28
ACC-JE-6607,ADMIN-FUND-005,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-4084,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Lori Love,2020-12-29,2020-12-29
ACC-JE-6608,ADMIN-FUND-005,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-4085,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Brian Wolfe,2021-03-31,2021-03-31
ACC-JE-6609,ADMIN-FUND-005,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-4086,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Brandon West,2021-06-29,2021-06-29
ACC-JE-6610,ADMIN-FUND-005,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-4087,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Nicole Lopez,2021-09-28,2021-09-28
ACC-JE-6611,ADMIN-FUND-005,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-4088,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Chelsea Gomez,2021-12-29,2021-12-29
ACC-JE-6612,ADMIN-FUND-005,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-4089,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Ronald Escobar,2022-03-31,2022-03-31
ACC-JE-6613,ADMIN-FUND-005,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-4090,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Kimberly Jones,2022-06-29,2022-06-29
ACC-JE-6614,ADMIN-FUND-005,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-4091,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Scott Fuller,2022-09-28,2022-09-28
ACC-JE-6615,ADMIN-FUND-005,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-4092,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Madison Gray,2022-12-29,2022-12-29
ACC-JE-6616,ADMIN-FUND-005,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-4093,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Savannah Garza,2023-03-31,2023-03-31
ACC-JE-6617,ADMIN-FUND-005,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-4094,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Michael Robinson,2023-06-29,2023-06-29
ACC-JE-6618,ADMIN-FUND-005,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-4095,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Laura Franklin,2023-09-28,2023-09-28
ACC-JE-6619,ADMIN-FUND-005,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-4096,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Courtney Wolf,2023-12-29,2023-12-29
ACC-JE-6620,ADMIN-FUND-005,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-4097,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Craig Murray,2024-03-30,2024-03-30
ACC-JE-6621,ADMIN-FUND-005,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-4098,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Megan Walker,2024-06-29,2024-06-29
ACC-JE-6622,ADMIN-FUND-005,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-4099,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Melanie Gray,2024-09-28,2024-09-28
ACC-JE-6623,ADMIN-FUND-005,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-4100,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Travis Vargas,2024-12-29,2024-12-29
ACC-JE-6624,ADMIN-FUND-005,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-4101,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Chris Benson,2025-03-31,2025-03-31
ACC-JE-6625,ADMIN-FUND-005,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-4102,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2025-06-29,INTERNAL,False,Fee Calculation,Diana Scott,2025-06-29,2025-06-29
ACC-JE-6626,ADMIN-FUND-005,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-4103,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2025-09-28,INTERNAL,False,Fee Calculation,John Williams,2025-09-28,2025-09-28
ACC-JE-6627,ADMIN-FUND-005,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-4104,Management fee,5100,Management Fees,316972.34,0.0,EUR,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Justin Dunn,2025-11-22,2025-11-22
ACC-JE-6628,ADMIN-FUND-006,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-4105,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Lisa Mendoza,2020-03-30,2020-03-30
ACC-JE-6629,ADMIN-FUND-006,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-4106,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Donna Chang,2020-06-29,2020-06-29
ACC-JE-6630,ADMIN-FUND-006,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-4107,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Rachel Reed,2020-09-28,2020-09-28
ACC-JE-6631,ADMIN-FUND-006,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-4108,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Claudia Jackson,2020-12-29,2020-12-29
ACC-JE-6632,ADMIN-FUND-006,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-4109,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Mark Harris,2021-03-31,2021-03-31
ACC-JE-6633,ADMIN-FUND-006,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-4110,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Melanie Brooks,2021-06-29,2021-06-29
ACC-JE-6634,ADMIN-FUND-006,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-4111,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Nicole Conway,2021-09-28,2021-09-28
ACC-JE-6635,ADMIN-FUND-006,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-4112,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Martin Hoffman,2021-12-29,2021-12-29
ACC-JE-6636,ADMIN-FUND-006,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-4113,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Claire Ballard,2022-03-31,2022-03-31
ACC-JE-6637,ADMIN-FUND-006,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-4114,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Luis Guerra,2022-06-29,2022-06-29
ACC-JE-6638,ADMIN-FUND-006,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-4115,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Richard Maldonado,2022-09-28,2022-09-28
ACC-JE-6639,ADMIN-FUND-006,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-4116,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Jose Guerrero,2022-12-29,2022-12-29
ACC-JE-6640,ADMIN-FUND-006,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-4117,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Kyle Glover,2023-03-31,2023-03-31
ACC-JE-6641,ADMIN-FUND-006,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-4118,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Kevin Chen,2023-06-29,2023-06-29
ACC-JE-6642,ADMIN-FUND-006,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-4119,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Hannah Stephenson,2023-09-28,2023-09-28
ACC-JE-6643,ADMIN-FUND-006,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-4120,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Jacob Miller,2023-12-29,2023-12-29
ACC-JE-6644,ADMIN-FUND-006,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-4121,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Ryan Walker,2024-03-30,2024-03-30
ACC-JE-6645,ADMIN-FUND-006,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-4122,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2024-06-29,INTERNAL,False,Fee Calculation,Troy Joyce,2024-06-29,2024-06-29
ACC-JE-6646,ADMIN-FUND-006,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-4123,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Daniel Norman,2024-09-28,2024-09-28
ACC-JE-6647,ADMIN-FUND-006,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-4124,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Anthony Ingram,2024-12-29,2024-12-29
ACC-JE-6648,ADMIN-FUND-006,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-4125,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Barbara Young,2025-03-31,2025-03-31
ACC-JE-6649,ADMIN-FUND-006,2025-06-29,MANAGEMENT_FEE,ADMIN-FEE-4126,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2025-06-29,INTERNAL,False,Fee Calculation,John Alvarez,2025-06-29,2025-06-29
ACC-JE-6650,ADMIN-FUND-006,2025-09-28,MANAGEMENT_FEE,ADMIN-FEE-4127,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2025-09-28,INTERNAL,False,Fee Calculation,James Woods,2025-09-28,2025-09-28
ACC-JE-6651,ADMIN-FUND-006,2025-11-22,MANAGEMENT_FEE,ADMIN-FEE-4128,Management fee,5100,Management Fees,281643.99,0.0,USD,1.0,2025-11-22,INTERNAL,False,Fee Calculation,Samantha Lee,2025-11-22,2025-11-22
ACC-JE-6652,ADMIN-FUND-006,2020-03-30,MANAGEMENT_FEE,ADMIN-FEE-4129,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2020-03-30,INTERNAL,False,Fee Calculation,Mia Dixon,2020-03-30,2020-03-30
ACC-JE-6653,ADMIN-FUND-006,2020-06-29,MANAGEMENT_FEE,ADMIN-FEE-4130,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2020-06-29,INTERNAL,False,Fee Calculation,Katherine Baker,2020-06-29,2020-06-29
ACC-JE-6654,ADMIN-FUND-006,2020-09-28,MANAGEMENT_FEE,ADMIN-FEE-4131,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2020-09-28,INTERNAL,False,Fee Calculation,Andrew Jones,2020-09-28,2020-09-28
ACC-JE-6655,ADMIN-FUND-006,2020-12-29,MANAGEMENT_FEE,ADMIN-FEE-4132,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2020-12-29,INTERNAL,False,Fee Calculation,Alejandra Ford,2020-12-29,2020-12-29
ACC-JE-6656,ADMIN-FUND-006,2021-03-31,MANAGEMENT_FEE,ADMIN-FEE-4133,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2021-03-31,INTERNAL,False,Fee Calculation,Tina Ramsey,2021-03-31,2021-03-31
ACC-JE-6657,ADMIN-FUND-006,2021-06-29,MANAGEMENT_FEE,ADMIN-FEE-4134,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2021-06-29,INTERNAL,False,Fee Calculation,Jeremiah Collins,2021-06-29,2021-06-29
ACC-JE-6658,ADMIN-FUND-006,2021-09-28,MANAGEMENT_FEE,ADMIN-FEE-4135,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2021-09-28,INTERNAL,False,Fee Calculation,Cassie Durham,2021-09-28,2021-09-28
ACC-JE-6659,ADMIN-FUND-006,2021-12-29,MANAGEMENT_FEE,ADMIN-FEE-4136,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2021-12-29,INTERNAL,False,Fee Calculation,Christopher Peterson,2021-12-29,2021-12-29
ACC-JE-6660,ADMIN-FUND-006,2022-03-31,MANAGEMENT_FEE,ADMIN-FEE-4137,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2022-03-31,INTERNAL,False,Fee Calculation,Monica Wiggins,2022-03-31,2022-03-31
ACC-JE-6661,ADMIN-FUND-006,2022-06-29,MANAGEMENT_FEE,ADMIN-FEE-4138,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2022-06-29,INTERNAL,False,Fee Calculation,Jordan Blair,2022-06-29,2022-06-29
ACC-JE-6662,ADMIN-FUND-006,2022-09-28,MANAGEMENT_FEE,ADMIN-FEE-4139,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2022-09-28,INTERNAL,False,Fee Calculation,Todd Davis,2022-09-28,2022-09-28
ACC-JE-6663,ADMIN-FUND-006,2022-12-29,MANAGEMENT_FEE,ADMIN-FEE-4140,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2022-12-29,INTERNAL,False,Fee Calculation,Rebecca White,2022-12-29,2022-12-29
ACC-JE-6664,ADMIN-FUND-006,2023-03-31,MANAGEMENT_FEE,ADMIN-FEE-4141,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2023-03-31,INTERNAL,False,Fee Calculation,Christine Ford,2023-03-31,2023-03-31
ACC-JE-6665,ADMIN-FUND-006,2023-06-29,MANAGEMENT_FEE,ADMIN-FEE-4142,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2023-06-29,INTERNAL,False,Fee Calculation,Grace Harris,2023-06-29,2023-06-29
ACC-JE-6666,ADMIN-FUND-006,2023-09-28,MANAGEMENT_FEE,ADMIN-FEE-4143,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2023-09-28,INTERNAL,False,Fee Calculation,Tina Wilson,2023-09-28,2023-09-28
ACC-JE-6667,ADMIN-FUND-006,2023-12-29,MANAGEMENT_FEE,ADMIN-FEE-4144,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2023-12-29,INTERNAL,False,Fee Calculation,Charles Hale,2023-12-29,2023-12-29
ACC-JE-6668,ADMIN-FUND-006,2024-03-30,MANAGEMENT_FEE,ADMIN-FEE-4145,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2024-03-30,INTERNAL,False,Fee Calculation,Alec Flores,2024-03-30,2024-03-30
ACC-JE-6669,ADMIN-FUND-006,2024-06-29,MANAGEMENT_FEE,ADMIN-FEE-4146,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2024-06-29,INTERNAL,False,Fee Calculation,William Brown,2024-06-29,2024-06-29
ACC-JE-6670,ADMIN-FUND-006,2024-09-28,MANAGEMENT_FEE,ADMIN-FEE-4147,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2024-09-28,INTERNAL,False,Fee Calculation,Justin Davidson,2024-09-28,2024-09-28
ACC-JE-6671,ADMIN-FUND-006,2024-12-29,MANAGEMENT_FEE,ADMIN-FEE-4148,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2024-12-29,INTERNAL,False,Fee Calculation,Jasmine Cobb,2024-12-29,2024-12-29
ACC-JE-6672,ADMIN-FUND-006,2025-03-31,MANAGEMENT_FEE,ADMIN-FEE-4149,Management fee,5100,Management Fees,322561.09,0.0,USD,1.0,2025-03-31,INTERNAL,False,Fee Calculation,Angela Chaney,2025-03-31,2025-03-31
